"unidade";"ti_id";"tabela_convenio";"codigo_procedimento";"preco_tabela";"descricao";"procedimento_generico";"especialidade"
olinda;589549;Tabela ODONTOLIFE;"81000308";12.9000;Modelos ortodônticos;MODELOS ORTODONTICOS;Diagnostico
olinda;589550;Tabela ODONTOLIFE;"81000383";8.4000;Radiografia oclusal;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589551;Tabela ODONTOLIFE;"81000405";22.8000;Radiografia panorâmica de mandíbula / maxila (ortopantomografia);RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589552;Tabela ODONTOLIFE;"81000413";27.9000;Radiografia panorâmica de mandíbula / maxila (ortopantomografia) com traçado cefalométrico;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589553;Tabela ODONTOLIFE;"81000324";25.2000;Rx antero-posterior;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589554;Tabela ODONTOLIFE;"81000340";56.4000;Rx da ATM;REDUCAO SIMPLES DE LUXACAO DA ATM;Cirurgia e Traumatologia Buco
olinda;589555;Tabela ODONTOLIFE;"81000375";3.9000;Rx interproximal - bite-wing;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589556;Tabela ODONTOLIFE;"81000367";18.6000;Rx mão e punho - carpal;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589557;Tabela ODONTOLIFE;"81000421";4.2000;Rx periapical;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589558;Tabela ODONTOLIFE;"81000430";25.2000;Rx postero-anterior;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589559;Tabela ODONTOLIFE;"81000472";25.2000;Telerradiografia;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589560;Tabela ODONTOLIFE;"81000480";32.1000;Telerradiografia com traçado cefalométrico;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
olinda;589561;Tabela ODONTOLIFE;"6170";91.2000;Documentação ortodôntica (tipo 1): telerradiografia com 1 traçado, rx panorâmica, modelos de estudos, 5 fotos, pasta ortodôntica, caixa de modelos;RADIOGRAFIA PERIAPICAL;Diagnostico
olinda;589562;Tabela ODONTOLIFE;"85100021";278.7000;Clareamento dentário caseiro;CLAREAMENTO DENTARIO CASEIRO;Dentistica
olinda;589563;Tabela ODONTOLIFE;"85100030";113.7000;Clareamento dentário de consultório;CLAREAMENTO DENTARIO DE CONSULTORIO;Dentistica
olinda;589564;Tabela ODONTOLIFE;"85100031";809.7000;Clareamento a laser;CLAREAMENTO DENTARIO A LASER;Dentistica
olinda;589565;Tabela ODONTOLIFE;"85100064";50.1000;Faceta direta em resina fotopolimerizável;FACETA DIRETA EM RESINA FOTOPOLIMERIZAVEL;Protese
olinda;589566;Tabela ODONTOLIFE;"85100072";19.2000;Placa de acetato para clareamento caseiro;CLAREAMENTO DENTARIO CASEIRO;Dentistica
olinda;589567;Tabela ODONTOLIFE;"996";137.7000;Reconstrução resina estética direta;RECONSTRUCAO DE DENTE COM PINO;outros
olinda;589568;Tabela ODONTOLIFE;"85100099";16.8000;Restauração amálgama 1 face;RESTAURACAO DE AMALGAMA - 1 FACE;Dentistica
olinda;589569;Tabela ODONTOLIFE;"85100102";22.2000;Restauração amálgama 2 faces;RESTAURACAO DE AMALGAMA - 2 FACES;Dentistica
olinda;589570;Tabela ODONTOLIFE;"85100226";35.7000;Restauração em resina fotopolimerizável 4 faces;RESTAURACAO EM RESINA 4 FACES;Dentistica
olinda;589571;Tabela ODONTOLIFE;"950";27.6000;Restauração a pino intra-dentinário;RESTAURACAO COM PINO;Dentistica
olinda;589572;Tabela ODONTOLIFE;"1011";44.1000;Restauração resina foto 1 face - estética;RESTAURACAO EM RESINA 1 FACE;Dentistica
olinda;589573;Tabela ODONTOLIFE;"1012";50.7000;Restauração resina foto 2 faces - estética;RESTAURACAO EM RESINA 2 FACES;Dentistica
olinda;589574;Tabela ODONTOLIFE;"1013";63.3000;Restauração resina foto 3 ou + faces - estética;RESTAURACAO EM RESINA 3 FACES;Dentistica
olinda;589575;Tabela ODONTOLIFE;"84000031";12.3000;Aplicação de cariostático;APLICACAO DE CARIOSTATICO;Prevencao
olinda;589576;Tabela ODONTOLIFE;"84000058";14.4000;Aplicação de selante - técnica invasiva;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
olinda;589577;Tabela ODONTOLIFE;"84000074";14.4000;Aplicação de selante de fóssulas e fissuras;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
olinda;589578;Tabela ODONTOLIFE;"84000112";22.2000;Aplicação tópica de verniz fluoretado;APLICACAO TOPICA DE FLUOR;Prevencao
olinda;589579;Tabela ODONTOLIFE;"81000014";20.4000;Condicionamento em odontologia;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
olinda;589580;Tabela ODONTOLIFE;"87000032";20.4000;Condicionamento em odontologia para pacientes com necessidades especiais;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
olinda;589581;Tabela ODONTOLIFE;"83000020";48.9000;Coroa de acetato em dente decíduo;COROA DE ACETATO EM DENTE DECIDUO;Odontopediatria
olinda;589582;Tabela ODONTOLIFE;"87000040";49.5000;Coroa de acetato em dente permanente;COROA DE ACETATO EM DENTE PERMANENTE;Protese
olinda;589583;Tabela ODONTOLIFE;"83000046";48.9000;Coroa de aço em dente decíduo;COROA DE ACO EM DENTE DECIDUO;Odontopediatria
olinda;589584;Tabela ODONTOLIFE;"87000059";48.9000;Coroa de aço em dente permanente;COROA DE ACO EM DENTE PERMANENTE;Protese
olinda;589585;Tabela ODONTOLIFE;"83000062";48.9000;Coroa de policarbonato em dente decíduo;COROA DE POLICARBONATO EM DENTE DECIDUO;Odontopediatria
olinda;589586;Tabela ODONTOLIFE;"87000067";48.9000;Coroa de policarbonato em dente permanente;COROA DE POLICARBONATO EM DENTE PERMANENTE;Protese
olinda;589587;Tabela ODONTOLIFE;"83000089";21.3000;Exodontia simples de decíduos;EXODONTIA DE DECIDUOS;Odontopediatria
olinda;589588;Tabela ODONTOLIFE;"83000097";204.6000;Mantenedor de espaço fixo;CONTENCAO ORTODONTICA;Ortodontia e Ortopedia Facial
olinda;589589;Tabela ODONTOLIFE;"83000100";222.0000;Mantenedor de espaço removível;CONTENCAO ORTODONTICA;Ortodontia e Ortopedia Facial
olinda;589590;Tabela ODONTOLIFE;"83000127";30.6000;Pulpotomia em dente decíduo;PULPOTOMIA;Odontopediatria
olinda;589591;Tabela ODONTOLIFE;"83000151";61.8000;Tratamento endodôntico em decíduos;TRATAMENTO ENDODONTICO EM DENTE DECIDUO;Odontopediatria
olinda;589592;Tabela ODONTOLIFE;"85200069";35.7000;Remoção de material obturador intracanal para retratamento endodôntico;Remoção de material obturador intracanal para retratamento endodôntico;Endodontia
olinda;589593;Tabela ODONTOLIFE;"85200077";13.5000;Remoção de núcleo intrarradicular;REMOCAO DE NUCLEO INTRARRADICULAR;Endodontia
olinda;589594;Tabela ODONTOLIFE;"85200093";163.5000;Retratamento endodôntico birradicular;RETRATAMENTO ENDODONTICO BIRRADICULAR;Endodontia
olinda;589595;Tabela ODONTOLIFE;"85200107";246.3000;Retratamento endodôntico multirradicular;RETRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
olinda;589596;Tabela ODONTOLIFE;"85200115";112.2000;Retratamento endodôntico unirradicular;RETRATAMENTO ENDODONTICO UNIRADICULAR;Endodontia
olinda;589597;Tabela ODONTOLIFE;"85200123";54.3000;Tratamento de perfuração endodôntica;TRATAMENTO DE PERFURACAO ENDODONTICA;Endodontia
olinda;589598;Tabela ODONTOLIFE;"85200140";97.2000;Tratamento endodôntico birradicular;TRATAMENTO ENDODONTICO BIRRADICULAR;Endodontia
olinda;589599;Tabela ODONTOLIFE;"85200131";19.2000;Tratamento endodôntico de dente com rizogenese incompleta;TRATAMENTO ENDODONTICO DE DENTE COM RIZOGENESE INCOMPLETA;Endodontia
olinda;589600;Tabela ODONTOLIFE;"85200158";155.4000;Tratamento endodôntico multirradicular;TRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
olinda;589601;Tabela ODONTOLIFE;"85200166";75.3000;Tratamento endodôntico unirradicular;TRATAMENTO ENDODONTICO UNIRADICULAR;Endodontia
olinda;589602;Tabela ODONTOLIFE;"82000212";54.3000;Aumento de coroa clínica;AUMENTO DE COROA CLINICA;Periodontia
olinda;589603;Tabela ODONTOLIFE;"3015";78.9000;Cirurgia plastica periodontal (por elemento);Cirurgia plastica periodontal (por elemento);Cirurgia e Traumatologia Buco
olinda;589604;Tabela ODONTOLIFE;"82000417";57.9000;Cirurgia periodontal a retalho;CIRURGIA PERIODONTAL A RETALHO;Periodontia
olinda;589605;Tabela ODONTOLIFE;"3145";49.8000;Supervisão cirúrgica de implante;Supervisão cirúrgica de implante;Implantodontia
olinda;589606;Tabela ODONTOLIFE;"82000557";52.5000;Cunha proximal;CUNHA PROXIMAL;Cirurgia e Traumatologia Buco
olinda;589607;Tabela ODONTOLIFE;"82000646";249.3000;Enxerto conjuntivo subteptelial;ENXERTO CONJUNTIVO SUBEPITELIAL;Periodontia
olinda;589608;Tabela ODONTOLIFE;"82000662";236.4000;Enxerto gengival livre;ENXERTO GENGIVAL LIVRE;Periodontia
olinda;589609;Tabela ODONTOLIFE;"82000689";92.4000;Enxerto pediculado;ENXERTO PEDICULADO;Periodontia
olinda;589610;Tabela ODONTOLIFE;"3061";126.6000;Esplintagem com fio ortodôntico até 6 elementos (especificar o segmento);PRODUTOS: FIO DENTAL;VENDAS
olinda;589611;Tabela ODONTOLIFE;"82000921";42.0000;Gengivectomia;GENGIVECTOMIA;Periodontia
olinda;589612;Tabela ODONTOLIFE;"82000948";42.0000;Gengivoplastia;GENGIVOPLASTIA;Periodontia
olinda;589613;Tabela ODONTOLIFE;"82000980";610.5000;Implante ósseo integrado;IMPLANTE OSSEO INTEGRADO;Implantodontia
olinda;589614;Tabela ODONTOLIFE;"85300039";13.2000;Raspagem sub-gengival/alisamento radicular;RASPAGEM SUB-GENGIVAL;Periodontia
olinda;589615;Tabela ODONTOLIFE;"82000271";47.1000;Biópsia de mandíbula;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;589616;Tabela ODONTOLIFE;"82000280";47.1000;Biópsia de maxila;BIOPSIA;Cirurgia e Traumatologia Buco
olinda;589617;Tabela ODONTOLIFE;"82000298";42.0000;Bridectomia;BRIDECTOMIA;Cirurgia e Traumatologia Buco
olinda;589618;Tabela ODONTOLIFE;"82000301";42.0000;Bridotomia;BRIDOTOMIA;Cirurgia e Traumatologia Buco
olinda;589619;Tabela ODONTOLIFE;"5850";74.1000;Cirurgia para correção de tuberosidade;Cirurgia para correção de tuberosidade;Cirurgia e Traumatologia Buco
olinda;589620;Tabela ODONTOLIFE;"82000352";64.8000;Cirurgia para exostose maxilar;CIRURGIA PARA EXOSTOSE MAXILAR;Cirurgia e Traumatologia Buco
olinda;589621;Tabela ODONTOLIFE;"82000360";115.2000;Cirurgia para torus mandibular - bilateral;CIRURGIA PARA TORUS MANDIBULAR – BILATERAL;Cirurgia e Traumatologia Buco
olinda;589622;Tabela ODONTOLIFE;"82000387";65.4000;Cirurgia para torus mandibular - unilateral;CIRURGIA PARA TORUS MANDIBULAR – UNILATERAL;Cirurgia e Traumatologia Buco
olinda;589623;Tabela ODONTOLIFE;"82000395";63.3000;Cirurgia para torus palatino;CIRURGIA PARA TORUS PALATINO;Cirurgia e Traumatologia Buco
olinda;589624;Tabela ODONTOLIFE;"82000743";47.1000;Exérese de lipoma na região buco-maxilo-facial;EXERESE DE LIPOMA NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;589625;Tabela ODONTOLIFE;"82000778";42.0000;Exerese ou excisão de calculo salivar;EXERESE OU EXCISAO DE CALCULO SALIVAR;Cirurgia e Traumatologia Buco
olinda;589626;Tabela ODONTOLIFE;"82000786";67.8000;Exérese ou excisão de cistos odontológicos;EXERESE OU EXCISAO DE CISTOS ODONTOLOGICOS;Cirurgia e Traumatologia Buco
olinda;589627;Tabela ODONTOLIFE;"82000794";74.7000;Exerese ou excisão de mucocele;EXERESE OU EXCISAO DE MUCOCELE;Cirurgia e Traumatologia Buco
olinda;589628;Tabela ODONTOLIFE;"82000808";74.7000;Exerese ou excisão de rânula;EXERESE OU EXCISAO DE RANULA;Cirurgia e Traumatologia Buco
olinda;589629;Tabela ODONTOLIFE;"82000816";21.9000;Exodontia a retalho;EXODONTIA A RETALHO;Cirurgia e Traumatologia Buco
olinda;589630;Tabela ODONTOLIFE;"82000832";21.3000;Exodontia de permanente por indicação ortodôntica/protética;EXODONTIA DE PERMANENTE POR INDICACAO ORTODONTICA/PROTETICA;Cirurgia e Traumatologia Buco
olinda;589631;Tabela ODONTOLIFE;"82000859";21.9000;Exodontia de raiz residual;EXODONTIA DE RAIZ RESIDUAL;Cirurgia e Traumatologia Buco
olinda;589632;Tabela ODONTOLIFE;"82000875";21.9000;Exodontia simples de permanente;EXODONTIA DE PERMANENTE;Cirurgia e Traumatologia Buco
olinda;589633;Tabela ODONTOLIFE;"82000883";61.8000;Frenulectomia labial;FRENULECTOMIA;Periodontia
olinda;589634;Tabela ODONTOLIFE;"82000891";42.0000;Frenulectomia lingual;FRENULECTOMIA;Periodontia
olinda;589635;Tabela ODONTOLIFE;"82000905";61.8000;Frenulotomia labial;FRENULECTOMIA;Periodontia
olinda;589636;Tabela ODONTOLIFE;"82000913";42.0000;Frenulotomia lingual;FRENULECTOMIA;Periodontia
olinda;589637;Tabela ODONTOLIFE;"5475";3837.9000;Mentoplastia;Mentoplastia;Cirurgia e Traumatologia Buco
olinda;589638;Tabela ODONTOLIFE;"82001073";22.8000;Odonto-secção;ODONTO-SECCAO;Periodontia
olinda;589639;Tabela ODONTOLIFE;"82001154";57.9000;Reconstrução sulco gengivo labial;RECONSTRUCAO DE DENTE COM PINO;outros
olinda;589640;Tabela ODONTOLIFE;"82001170";119.7000;Redução cruenta de fraturas alveolo dentárias;ALVEOLOPLASTIA;Periodontia
olinda;589641;Tabela ODONTOLIFE;"82001189";62.4000;Redução incruenta de fraturas alveolo dentárias;ALVEOLOPLASTIA;Periodontia
olinda;589642;Tabela ODONTOLIFE;"82001286";105.3000;Remoção de dentes inclusos / impactados;EXODONTIA DE INCLUSOS / IMPACTADOS;Cirurgia e Traumatologia Buco
olinda;589643;Tabela ODONTOLIFE;"82001294";54.3000;Remoção de dentes semi inclusos / impactados;EXODONTIA DE SEMI-INCLUSOS / IMPACTADOS / SUPRANUMERARIO;Cirurgia e Traumatologia Buco
olinda;589644;Tabela ODONTOLIFE;"5015";21.9000;Exodontia simples de supra numerário;EXODONTIA DE INCLUSOS / IMPACTADOS / SUPRANUMERARIO;Cirurgia e Traumatologia Buco
olinda;589645;Tabela ODONTOLIFE;"5181";105.0000;Remoção de dentes supra-numerários (inclusos ou impactados);EXODONTIA DE INCLUSOS / IMPACTADOS / SUPRANUMERARIO;Cirurgia e Traumatologia Buco
olinda;589646;Tabela ODONTOLIFE;"82001391";124.8000;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Cirurgia e Traumatologia Buco
olinda;589647;Tabela ODONTOLIFE;"82001499";2.4000;Sutura de ferida em região buco-maxilo-facial;SUTURA DE FERIDA EM REGIAO BUCO-MAXILO-FACIAL;outros
olinda;589648;Tabela ODONTOLIFE;"82001502";181.5000;Tracionamento cirúrgico com finalidade ortodôntica;TRACIONAMENTO CIRURGICO COM FINALIDADE ORTODONTICA;Cirurgia e Traumatologia Buco
olinda;589649;Tabela ODONTOLIFE;"82001545";42.0000;Tratamento cirúrgico de bridas constritivas da região buco-maxilo-facial;TRATAMENTO CIRURGICO DE BRIDAS CONSTRITIVAS DA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;589650;Tabela ODONTOLIFE;"82001510";152.1000;Tratamento cirúrgico de fístula buco-nasais;TRATAMENTO CIRURGICO DE FISTULAS BUCO-NASAIS;Cirurgia e Traumatologia Buco
olinda;589651;Tabela ODONTOLIFE;"82001529";152.1000;Tratamento cirúrgico de fístula buco-sinusais;TRATAMENTO CIRURGICO DE FISTULAS BUCO NASAIS OU BUCO SINUSAIS;Cirurgia e Traumatologia Buco
olinda;589652;Tabela ODONTOLIFE;"82001553";47.1000;Tratamento cirurgico de hiperplasia de tecidos moles da região buco-maxilo-facial;TRATAMENTO CIRURGICO DE  HIPERPLASIAS DE TECIDOS MOLES NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;589653;Tabela ODONTOLIFE;"82001588";97.2000;Tratamento cirurgico de hiperplasia de tecidos ósseos/cartilaginosos na região buco-maxilo-facial;TRATAMENTO CIRURGICO DE HIPERPLASIAS DE TECIDOS OSSEOS/CARTILAGINOSOS NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;589654;Tabela ODONTOLIFE;"82001618";47.1000;Tratamento cirurgico de tumores benigno de tecidos moles da região buco-maxilo-facial;TRATAMENTO CIRURGICO DE TUMORES BENIGNOS E HIPERPLASIA DE TECIDOS MOLES NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;589655;Tabela ODONTOLIFE;"82001596";97.2000;Tratamento cirurgico de tumores benigno de tecidos ósseos/cartilaginosos na região buco-maxilo-facial;TRATAMENTO CIRURGICO DE TUMORES BENIGNOS E HIPERPLASIA DE TECIDOS OSSEOS/CARTILAGINOSOS NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
olinda;589656;Tabela ODONTOLIFE;"82001634";93.9000;Tratamento cirúrgico para tumores benignos odontogênicos - sem reconstrução;TRATAMENTO CIRURGICO PARA TUMORES ODONTOGENICOS BENIGNOS - SEM RECONSTRUCAO;Cirurgia e Traumatologia Buco
olinda;589657;Tabela ODONTOLIFE;"82001707";18.6000;Ulectomia;ULECTOMIA;Odontopediatria
olinda;589658;Tabela ODONTOLIFE;"82001715";18.6000;Ulotomia;ULOTOMIA;Cirurgia e Traumatologia Buco
olinda;589659;Tabela ODONTOLIFE;"4193";45.9000;Análogo ou réplica do implante (nacional);Análogo ou réplica do implante (nacional);Implantodontia
olinda;589660;Tabela ODONTOLIFE;"85400033";61.8000;Conserto em prótese parcial removível (em consultório e em laboratório);CONSERTO EM PROTESE TOTAL / PARCIAL;Protese
olinda;589661;Tabela ODONTOLIFE;"85400041";61.8000;Conserto em prótese parcial removível (exclusivamente em consultório);CONSERTO EM PROTESE TOTAL / PARCIAL;Protese
olinda;589662;Tabela ODONTOLIFE;"85400173";254.4000;Coroa total metalo plástica - resina acrílica;COROA TOTAL METALICA;Protese
olinda;589663;Tabela ODONTOLIFE;"85400157";391.8000;Coroa metalo-cerâmica;COROA METALO CERAMICA;Protese
olinda;589664;Tabela ODONTOLIFE;"85500038";621.9000;Coroa total metalo-cerâmica sobre implante;COROA METALO CERAMICA;Protese
olinda;589665;Tabela ODONTOLIFE;"81000243";9.9000;Diagnóstico por meio de enceramento;DIAGNOSTICO POR MEIO DE ENCERAMENTO;Diagnostico
olinda;589666;Tabela ODONTOLIFE;"4270";77.7000;Encaixe fêmea / macho;Encaixe fêmea / macho;outros
olinda;589667;Tabela ODONTOLIFE;"85400181";631.8000;Faceta em cerâmica pura;FACETA EM CERAMICA PURA;Protese
olinda;589668;Tabela ODONTOLIFE;"4192";206.7000;Intermediário (munhão) stander sobre implante (nacional);Intermediário (munhão) stander sobre implante (nacional);Implantodontia
olinda;589669;Tabela ODONTOLIFE;"85400190";247.2000;Faceta em cerômero;FACETA EM CEROMERO;Protese
olinda;589670;Tabela ODONTOLIFE;"85400211";39.0000;Núcleo de preenchimento;NUCLEO DE PREENCHIMENTO;Endodontia
olinda;589671;Tabela ODONTOLIFE;"85400220";87.3000;Núcleo metálico fundido;NUCLEO METALICO FUNDIDO;Protese
olinda;589672;Tabela ODONTOLIFE;"85400246";195.9000;Órtese miorrelaxante (placa oclusal estabilizadora);PLACA MIORELAXANTE;Ortodontia e Ortopedia Facial
olinda;589673;Tabela ODONTOLIFE;"85400254";195.9000;Órtese reposicionadora (placa oclusal reposicionadora);ORTESE REPOSICIONADORA (PLACA OCLUSAL REPOSICIONADORA);Ortodontia e Ortopedia Facial
olinda;589674;Tabela ODONTOLIFE;"85400270";213.9000;Placa oclusal resiliente;PLACA OCLUSAL RESILIENTE;Ortodontia e Ortopedia Facial
olinda;589675;Tabela ODONTOLIFE;"4010";73.2000;Planejamento em prótese;Planejamento em prótese;Protese
olinda;589676;Tabela ODONTOLIFE;"85400289";257.4000;Prótese fixa adesiva direta (provisória);PROTESE PARCIAL FIXA PROVISORIA;Protese
olinda;589677;Tabela ODONTOLIFE;"85400300";864.6000;Prótese fixa adesiva indireta em metalo-cerâmica;PROTESE ADESIVA EM CERAMICA;Protese
olinda;589678;Tabela ODONTOLIFE;"85400319";429.0000;Prótese fixa adesiva indireta em metalo-plástica;PROTESE FIXA ADESIVA INDIRETA EM METALO PLASTICA;Protese
olinda;589679;Tabela ODONTOLIFE;"85400343";252.6000;Prótese fixa em metalo-plástica;Prótese fixa em metalo-plástica;Protese
olinda;589680;Tabela ODONTOLIFE;"85400360";504.0000;Prótese parcial fixa provisória;PROTESE PARCIAL;Protese
olinda;589681;Tabela ODONTOLIFE;"85400394";162.0000;Prótese parcial remov. prov. acrílico c/ ou s/ gramp.;PROTESE PARCIAL;Protese
olinda;589682;Tabela ODONTOLIFE;"85400386";495.3000;Prótese parcial removível bilateral c/ grampos;PROTESE PARCIAL;Protese
olinda;589683;Tabela ODONTOLIFE;"85400378";726.9000;Prótese parcial removível com encaixes de precisão ou de semi precisão;PROTESE PARCIAL;Protese
olinda;589684;Tabela ODONTOLIFE;"85400408";460.2000;Prótese total;PROTESE TOTAL;Protese
olinda;589685;Tabela ODONTOLIFE;"85400416";372.6000;Prótese total imediata;PROTESE TOTAL;Protese
olinda;592306;Tabela ODONTOLIFE;"85300047";10.8000;Raspagem supra-gengival;RASPAGEM SUPRA-GENGIVAL PARA TRATAMENTO DA GENGIVITE;Dentistica
olinda;593243;Tabela ODONTOLIFE;"85100200";26.4000;RESTAURACAO EM RESINA FOTOPOLIMERIZAVEL 2 FACES;RESTAURACAO EM RESINA 2 FACES;Dentistica
olinda;593244;Tabela ODONTOLIFE;"85100196";18.3000;RESTAURACAO EM RESINA FOTOPOLIMERIZAVEL 1 FACE;RESTAURACAO EM RESINA 1 FACE;Dentistica
olinda;593857;Tabela ODONTOLIFE;"84000198";15.7500;PROFILAXIA POLIMENTO CORONÁRIO ;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
olinda;593902;Tabela ODONTOLIFE;"81000030";10.2000;CONSULTA ODONTOLÓGICA;CONSULTA ODONTOLOGICA;Diagnostico
olinda;593905;Tabela ODONTOLIFE;"85100218";36.6000;RESTAURAÇÃO RESINA ;RESTAURACAO EM RESINA 3 FACES;Dentistica
olinda;594947;Tabela ODONTOLIFE;"8400090";21.6000;APLICAÇÃO TÓPICA DE FLUOR;APLICACAO TOPICA DE FLUOR;Prevencao
olinda;590036;Tabela Petrobras;"81000065";48.3100;Consulta odontológica inicial;CONSULTA ODONTOLOGICA INICIAL;Diagnostico
olinda;590037;Tabela Petrobras;"81000030";46.7100;Consulta odontológica;CONSULTA ODONTOLOGICA;Diagnostico
olinda;590038;Tabela Petrobras;"81000049";69.5500;Consulta odontológica de Urgência;CONSULTA ODONTOLOGICA;Diagnostico
olinda;590039;Tabela Petrobras;"81000057";105.4300;Consulta odontológica de Urgência 24hs;CONSULTA ODONTOLOGICA;Diagnostico
olinda;590040;Tabela Petrobras;"81000219";108.7400;Diagnóstico e tratamento de halitose;DIAGNOSTICO E TRATAMENTO DE HALITOSE;Diagnostico
olinda;590041;Tabela Petrobras;"81000235";60.9400;Diagnóstico e tratamento de xerostomia;DIAGNOSTICO E TRATAMENTO DE XEROSTOMIA ;Diagnostico
olinda;590042;Tabela Petrobras;"82000026";43.7100;"Acompanhamento de tratamento
/procedimento cirúrgico em odontologia";ACOMPANHAMENTO DE PROCEDIMENTIO CIRURGICO;Cirurgia e Traumatologia Buco
olinda;590043;Tabela Petrobras;"82000506";52.2000;Controle pós-operatório em odontologia;CONTROLE POS-OPERATORIO EM ODONTOLOGIA;Diagnostico
olinda;590044;Tabela Petrobras;"70030006";76.0700;Parecer do Estomatologista;Parecer do Estomatologista;Diagnostico
olinda;590045;Tabela Petrobras;"98010379";140.2700;Consulta odontológica domiciliar - PAD - ID;CONSULTA ODONTOLOGICA;Diagnostico
olinda;590046;Tabela Petrobras;"98020056";140.2700;Consulta odontológica domiciliar - PAD - AD;CONSULTA ODONTOLOGICA;Diagnostico
olinda;590047;Tabela Petrobras;"98010603";380.6300;Procedimento Odontológico Domiciliar;Procedimento Odontológico Domiciliar;Diagnostico
olinda;590048;Tabela Petrobras;"98020242";380.6300;Procedimento Odontológico Domiciliar;Procedimento Odontológico Domiciliar;Diagnostico
olinda;590049;Tabela Petrobras;"82001707";52.8500;Ulectomia;ULECTOMIA;Odontopediatria
olinda;590050;Tabela Petrobras;"82000875";90.8100;Exodontia simples de permanente;EXODONTIA DE PERMANENTE;Cirurgia e Traumatologia Buco
olinda;590051;Tabela Petrobras;"82000859";84.8200;Exodontia de raiz residual;EXODONTIA DE RAIZ RESIDUAL;Cirurgia e Traumatologia Buco
